MeasuredSpeed,Mode,SpeedLimit
18.77243033281676,None,0
18.76879715419068,None,0
18.75771390845184,None,0
18.7740677512542,None,0
18.759386991761577,None,0
18.76195608339334,None,0
18.770511763168738,None,0
18.753165662223893,None,0
18.76730072208512,None,0
18.762419738082276,None,0
18.75054498736423,None,0
18.78195393005166,None,0
18.80594589782308,None,0
18.838594318509006,None,0
18.852537657369645,None,0
18.839391855194528,None,0
18.860398582798915,None,0
18.859082035097025,None,0
18.85635067245528,None,0
18.87775259202812,None,0
18.866004108295396,None,0
18.87757200263073,None,0
18.888695008937454,None,0
18.878547320961054,None,0
18.89460754009435,None,0
18.86377600679028,None,0
18.836566700453847,None,0
18.841363328941675,None,0
18.79546455606233,None,0
18.791478347363785,None,0
18.823917460623072,None,0
18.839187667722353,None,0
18.883521645196623,None,0
18.902932108126304,None,0
18.928219257750442,None,0
18.956592810046203,None,0
18.93112296144243,None,0
18.948128152872545,None,0
18.954978588466723,None,0
18.93425239209905,None,0
18.96412698040165,None,0
18.948626250673815,None,0
18.946132888491164,None,0
18.974203160392083,None,0
18.93981532515392,None,0
18.968760180608875,None,0
19.01888567827233,None,0
19.019215218834546,None,0
19.047729202395082,None,0
19.042384569358205,None,0
19.050796908927875,None,0
19.079802375909818,None,0
19.061414577692283,None,0
19.091582685211172,None,0
19.100873724210402,None,0
19.088811808483914,None,0
19.130785983143713,None,0
19.11562276575757,None,0
19.12730940464278,None,0
19.16020251972626,None,0
19.13297496818574,None,0
19.17266229372395,None,0
19.187805096500522,None,0
19.186669566694796,None,0
19.22826954624456,None,0
19.172562921828707,None,0
19.165590308353895,None,0
19.17904617651409,None,0
19.113959774450773,None,0
19.142334954242656,None,0
19.115991996820217,None,0
19.076051433796327,None,0
19.126157412227162,None,0
19.063856265576348,None,0
19.071820912015916,None,0
19.096915955362103,None,0
19.01950594793703,None,0
19.077221691256188,None,0
19.044803796276856,None,0
18.998584137113873,None,0
19.070652654286313,None,0
18.96465767551645,None,0
18.983897842890382,None,0
19.013688459029485,None,0
18.881606212791436,None,0
18.989345909885408,None,0
18.914871866823468,None,0
18.83503281783094,None,0
18.993788625623854,None,0
18.768866343135336,None,0
18.86167215986533,None,0
18.9591861276758,None,0
18.549630277018952,None,0
19.11751837960478,None,0
18.678862314390233,None,0
15.896859775555622,None,0
14.837544751690903,None,0
15.548226482652288,None,0
15.327217657975686,None,0
15.319753779161374,None,0
15.571584733296277,None,0
15.37079122633611,None,0
15.514572726139656,None,0
15.56359504733672,None,0
15.471000763674677,None,0
15.631654714448802,None,0
15.580925275170697,None,0
15.597191448781041,None,0
15.700966591379041,None,0
15.634516891323694,None,0
15.717542714156163,None,0
15.746278629586184,None,0
15.730689432391001,None,0
15.771923284610034,None,0
15.562618421204672,None,0
15.434125036738843,None,0
15.479473805084373,None,0
15.453199739937668,None,0
15.51136492692735,None,0
15.530337073663823,None,0
15.517596085740191,None,0
15.588193172757594,None,0
15.572472219956612,None,0
15.59802542524279,None,0
15.647864465937174,None,0
15.624516212794177,None,0
15.68061008190005,None,0
15.69576366329215,None,0
15.687519809311487,None,0
15.77785801060381,None,0
15.858251961070508,None,0
15.952640704974295,None,0
15.98323233283226,None,0
15.943279633804949,None,0
15.979091956494965,None,0
15.97264478901771,None,0
15.957927721891389,None,0
15.992136870226014,None,0
15.966923439012271,None,0
15.978311022667707,None,0
15.99421301958562,None,0
15.970394212714252,None,0
15.99616400508981,None,0
15.99041406102412,None,0
16.009198286985928,None,0
16.075637559198377,None,0
16.076585419137828,None,0
16.103655310956714,None,0
16.13110668947911,None,0
16.125618938549852,None,0
16.166989897261256,None,0
16.17425516100904,None,0
16.184110678873186,None,0
16.223390369307914,None,0
16.218684160527403,None,0
16.247457053322144,None,0
16.271672928865122,None,0
16.26989462067476,None,0
16.309068448168905,None,0
16.315792138381063,None,0
16.329224163014263,None,0
16.358300277590903,None,0
16.341225225782523,None,0
16.3612826721703,None,0
16.37248009263777,None,0
16.360091454751558,None,0
16.3902619328539,None,0
16.382956746047885,None,0
16.386332832790327,None,0
16.413282262962653,None,0
16.39383229497669,None,0
16.418273164980366,None,0
16.428570863497246,None,0
16.40720406888816,None,0
16.459710639473844,None,0
16.423823441086114,None,0
16.294111362030065,None,0
16.271111194232976,None,0
16.29394636786002,None,0
16.291711842522776,None,0
16.297029637423613,None,0
16.301262060075693,None,0
16.307756972105324,None,0
16.309892014195594,None,0
16.314476514299656,None,0
16.322948361711138,None,0
16.320511708364993,None,0
16.33135615898535,None,0
16.335278745761414,None,0
16.32909329147978,None,0
16.36673472540079,None,0
16.40394421923434,None,0
16.390439682167397,None,0
16.376368446270508,None,0
16.374837373227823,None,0
16.36035659113288,None,0
16.352773299770757,None,0
16.347586925989262,None,0
16.33125255295416,None,0
16.32976969518254,None,0
16.318538581809754,None,0
16.302633756760144,None,0
16.31021720316249,None,0
16.28188114383264,None,0
16.280473259033243,None,0
16.302075759565813,None,0
16.148578274182654,None,0
15.97314252738749,None,0
15.967750700681561,None,0
15.947741289868542,None,0
15.893887134993285,None,0
15.87916213433308,None,0
15.841560905973969,None,0
15.807722526829982,None,0
15.779362823377443,None,0
15.747996492930335,None,0
15.714644669170397,None,0
15.676733399813644,None,0
15.670076631099448,None,0
15.593015874420267,None,0
15.598154624874866,None,0
15.874351573284061,None,0
15.96748212179441,None,0
15.811203556798468,None,0
15.802567400851384,None,0
15.761646988307982,None,0
15.66193752345455,None,0
15.660775027247576,None,0
15.579275100509335,None,0
15.518755544945684,None,0
15.504694215604179,None,0
15.403553951311903,None,0
15.381598178132577,None,0
15.336392472991028,None,0
15.232478778878036,None,0
15.260168770789257,None,0
15.13509831611784,None,0
14.852339704052037,None,0
14.802807935699134,None,0
14.863562378686849,None,0
14.86087153787843,None,0
14.87791940932784,None,0
14.898560772342018,None,0
14.91034515902478,None,0
14.927423932701595,None,0
14.94290270156821,None,0
14.959900969472994,None,0
14.973254044179702,None,0
14.991116362587224,None,0
15.006590273531039,None,0
15.021206274049282,None,0
15.036979839557208,None,0
15.056360617094336,None,0
15.096785390623156,None,0
15.094260144048922,None,0
15.053940233505035,None,0
15.05071558949516,None,0
15.028509192832235,None,0
15.00005007839733,None,0
14.998240424870596,None,0
14.96437205542846,None,0
14.94963501309074,None,0
14.941354025482937,None,0
14.901062197584862,None,0
14.903848125350384,None,0
14.877800079879945,None,0
14.834120589647776,None,0
14.920240631724454,None,0
15.054705781208682,None,0
15.180121448269901,None,0
15.317707534790548,None,0
15.374323882800965,None,0
15.374422711426577,None,0
15.396616743807328,None,0
15.415792267329762,None,0
15.43059127555495,None,0
15.449815513901585,None,0
15.466998130435874,None,0
15.484709588418765,None,0
15.501916029734101,None,0
15.519878220979077,None,0
15.537419236233609,None,0
15.556622749122997,None,0
15.556865604217169,None,0
15.53488445738372,None,0
15.52645250353645,None,0
15.51511612733954,None,0
15.50163203738806,None,0
15.506892370895935,None,0
15.497575966336278,None,0
15.491555588672782,None,0
15.495364765075898,None,0
15.481193513875024,None,0
15.48325377658318,None,0
15.480966972737027,None,0
15.466095028754378,None,0
15.477203300954821,None,0
15.461545533816517,None,0
15.451700129341443,None,0
15.52090428157024,None,0
15.60312158476396,None,0
15.686974021845169,None,0
15.77129170100225,None,0
15.786668543810329,None,0
15.772152723911994,None,0
15.775798730397414,None,0
15.773458720071675,None,0
15.77000655026634,None,0
15.769406043488583,None,0
15.767204354195961,None,0
15.765489791196188,None,0
15.762048029673293,None,0
15.7644014917305,None,0
15.755671172046362,None,0
15.717799654718306,None,0
15.678242759297454,None,0
15.648197149402161,None,0
15.607110503568391,None,0
15.571626812789443,None,0
15.571549364571636,None,0
15.5833336831342,None,0
15.585348722491146,None,0
15.591802339292409,None,0
15.598655461993236,None,0
15.602563415265168,None,0
15.609292858898103,None,0
15.614668369114439,None,0
15.621267741447948,None,0
15.622387990533893,None,0
15.6399247500751,None,0
15.704881911107975,None,0
15.768736166794714,None,0
15.815805826370728,None,0
15.886281574598883,None,0
15.939668022358134,None,0
15.942833812245016,None,0
15.937964224151923,None,0
15.940921752272516,None,0
15.939981912038668,None,0
15.939311891315604,None,0
15.941211195370117,None,0
15.938716911783889,None,0
15.940192498771184,None,0
15.943887769357044,None,0
15.916387144857824,None,0
15.866632983628612,None,0
15.828287594793403,None,0
15.788243687816385,None,0
15.741086934020148,None,0
15.711658289465024,None,0
15.704744485767932,None,0
15.694638434776621,None,0
15.678282565561268,None,0
15.673618845636971,None,0
15.657894923041784,None,0
15.644251780466947,None,0
15.644775333318766,None,0
15.614378839505955,None,0
15.618825737985901,None,0
15.62032386375206,None,0
15.465842305954343,None,0
15.354050785653966,None,0
15.416270583922092,None,0
15.43628778815754,None,0
15.433866799947122,None,0
15.478852281185393,None,0
15.483107685833364,None,0
15.502919110938322,None,0
15.530465066126755,None,0
15.52458263975177,None,0
15.550286804767536,None,0
15.562613545047117,None,0
15.564409241388413,None,0
15.593746727504135,None,0
15.5940871407867,None,0
15.608058775203943,None,0
15.63566200624807,None,0
15.611798427525683,None,0
15.58668147634268,None,0
15.572160141215132,None,0
15.554141521452042,None,0
15.544574309867565,None,0
15.524643021664366,None,0
15.51065242709845,None,0
15.4987870008912,None,0
15.478696760761041,None,0
15.466477000111054,None,0
15.439014408101148,None,0
15.410335466131457,None,0
15.391067995904844,None,0
15.361576197786881,None,0
15.337709625359663,None,0
15.311854091621786,None,0
15.293508030218554,None,0
15.247029376256116,None,0
15.12314290934091,None,0
15.050194119584036,None,0
15.056877129443079,None,0
15.044550124771863,None,0
15.049921444054249,None,0
15.055680102003262,None,0
15.041946944972638,None,0
15.05587701107086,None,0
15.049672819658628,None,0
15.044377833982717,None,0
15.05878675780396,None,0
15.042639298742177,None,0
15.051114692595414,None,0
15.076878744790069,None,0
15.089853387531209,None,0
15.124064291692527,None,0
15.140342504003398,None,0
15.15956190516733,None,0
15.194159140560979,None,0
15.202629420962987,None,0
15.233369198144679,None,0
15.259224812665156,None,0
15.268077675448877,None,0
15.307937250959712,None,0
15.319784920841823,None,0
15.338948349635043,None,0
15.380571034029783,None,0
15.375165583258944,None,0
15.42070829455024,None,0
15.519497990939131,None,0
15.603324863911602,None,0
15.722327813886203,None,0
15.792837368433647,None,0
15.77280014224071,None,0
15.753722762577496,None,0
15.735600691148322,None,0
15.7219029041398,None,0
15.705612970669758,None,0
15.681685283886486,None,0
15.676970656083599,None,0
15.649957968218352,None,0
15.633374068447617,None,0
15.632172435724483,None,0
15.5844930156395,None,0
15.605212668828953,None,0
15.71673297261465,None,0
15.818970004253986,None,0
15.939787190261855,None,0
16.017454440358225,None,0
15.996077575658113,None,0
15.975964703534983,None,0
15.970654320484675,None,0
15.953152055703312,None,0
15.940840734627324,None,0
15.928245959801865,None,0
15.914461190667902,None,0
15.901596788740932,None,0
15.888390654650546,None,0
15.872165135890219,None,0
15.88122397696556,None,0
15.929788756448394,None,0
15.959410819749946,None,0
15.986489752632576,None,0
16.03675956598976,None,0
16.04847857696809,None,0
16.040042798954886,None,0
16.035037257928387,None,0
16.020821587998423,None,0
16.020935327021874,None,0
16.009892748023262,None,0
15.998232804112849,None,0
16.001703551622647,None,0
15.98151492785783,None,0
15.980396311928782,None,0
15.981039958570715,None,0
15.932336251485106,None,0
15.889165283466685,None,0
15.83323671816888,None,0
15.773678996197855,None,0
15.789592314143409,None,0
15.83531057154681,None,0
15.869908180472416,None,0
15.907007021768392,None,0
15.942537767237932,None,0
15.981305026770572,None,0
16.016782716358133,None,0
16.053430703662514,None,0
16.08989146062584,None,0
16.13083249121178,None,0
16.159808113115147,None,0
16.10268317016065,None,0
16.024389156783567,None,0
15.989022855654206,None,0
15.915907437182907,None,0
15.854083610140705,None,0
15.842928851157573,None,0
15.823625179463294,None,0
15.81751161381246,None,0
15.805577143908687,None,0
15.786212432936818,None,0
15.783362878744034,None,0
15.765056807765053,None,0
15.753554626274994,None,0
15.741388390376937,None,0
15.737363688691197,None,0
15.703334021512623,None,0
15.528129012523994,None,0
15.345327719190678,None,0
15.192000917963991,None,0
15.038428084574752,None,0
15.079264756032087,None,0
15.141779250119681,None,0
15.107992144450185,None,0
15.177239435549792,None,0
15.191952781288954,None,0
15.185836399181007,None,0
15.262748249985668,None,0
15.241240422517889,None,0
15.277395940288654,None,0
15.331061583285729,None,0
15.300640933155176,None,0
15.371611002648605,None,0
15.380511956147696,None,0
15.502146971351326,None,0
15.814539333752359,None,0
15.85616350178627,None,0
15.885686751077174,None,0
15.941637929587282,None,0
15.85677912477289,None,0
15.978561677921197,None,0
15.946660090037664,None,0
15.89413147387192,None,0
16.08436858628224,None,0
15.889739323272401,None,0
16.008541689336365,None,0
16.183676983731765,None,0
15.626586348076147,None,0
16.767528477479964,None,0
19.158890076736174,None,0
19.47276715799411,None,0
19.089110855798094,None,0
19.423293569167672,None,0
19.287885287392456,None,0
19.24678831664201,None,0
19.406571728545348,None,0
19.255163723783742,None,0
19.34001932207503,None,0
19.368770414256037,None,0
19.278854202998147,None,0
19.3903211059845,None,0
19.33668581452631,None,0
19.32900475334653,None,0
19.404911194654126,None,0
19.325542697910294,None,0
19.383839300764524,None,0
19.421892276128947,None,0
19.389076098834437,None,0
19.462048314023153,None,0
19.435830121047967,None,0
19.4460427735875,None,0
19.4995725469589,None,0
19.458788385460103,None,0
19.508078111941966,None,0
19.520807697817798,None,0
19.50059815255696,None,0
19.55671583242191,None,0
19.52291660938234,None,0
19.527915449007455,None,0
19.560708898066775,None,0
19.51874018106674,None,0
19.554592013477944,None,0
19.552857397390085,None,0
19.529482028284548,None,0
19.573054294297638,None,0
19.553276989659658,None,0
19.585919675444817,None,0
19.635765598498796,None,0
19.621609665580248,None,0
19.679902793248687,None,0
19.697890201594298,None,0
19.70269896905806,None,0
19.765161952887997,None,0
19.759030297214057,None,0
19.793667227084576,None,0
19.83755987104697,None,0
19.82863172274019,None,0
19.885251695423992,None,0
19.90069886571875,None,0
19.909886029308375,None,0
19.950225924628427,None,0
19.908313184006243,None,0
19.917508905431017,None,0
19.929308763142124,None,0
19.888668721694376,None,0
19.91999070358448,None,0
19.900670012337038,None,0
19.881599955020796,None,0
19.913736737245863,None,0
19.871249711558384,None,0
19.88452506140501,None,0
19.894439771863453,None,0
19.849364121253828,None,0
19.891115877782948,None,0
19.862289516330225,None,0
19.835561235841684,None,0
19.94799068050171,None,0
19.99614675845077,None,0
20.017794811045807,None,0
20.04390266143049,None,0
20.026851119125734,None,0
20.046687907149092,None,0
20.02933315509735,None,0
20.020763270389093,None,0
20.04440542815477,None,0
20.007995581569137,None,0
20.02661968792539,None,0
20.029394910430376,None,0
19.993956919318254,None,0
20.03520533231838,None,0
20.00233528241379,None,0
19.993879849625166,None,0
20.039712700937407,None,0
19.95927273001274,None,0
20.0269591834288,None,0
20.200760525557968,None,0
20.15963631917608,None,0
20.06296327377827,None,0
19.986593736516763,None,0
19.960989526145795,None,0
20.049478713124323,None,0
20.0863848963987,None,0
20.082983373465865,None,0
20.085433626017977,None,0
20.076635642938097,None,0
20.097206184602843,None,0
20.08105417292185,None,0
20.084867199901158,None,0
20.105077997128845,None,0
20.07329064242836,None,0
20.10403442322154,None,0
20.09942004756181,None,0
20.074584308557952,None,0
20.124524207160235,None,0
20.081216808002715,None,0
20.094532170033727,None,0
20.10983318228392,None,0
19.992705999602535,None,0
20.079201933813064,None,0
20.032044622816937,None,0
19.89346269531756,None,0
20.31640527507683,None,0
20.38259654681118,None,0
19.773940451680993,None,0
19.700348875403993,None,0
19.88730084031985,None,0
19.79731533677493,None,0
19.861349227349034,None,0
19.91475467704411,None,0
19.88210618801311,None,0
19.959193674749354,None,0
19.964619194968197,None,0
19.9767782372345,None,0
20.035667090137274,None,0
20.02983375078383,None,0
20.069570987338498,None,0
20.103074272532638,None,0
20.107087368468,None,0
20.15503954027704,None,0
20.169893922767745,None,0
20.18535896495452,None,0
20.218338348612097,None,0
20.223867477226676,None,0
20.25062421747109,None,0
20.272037347491565,None,0
20.2855664722713,None,0
20.30496433082174,None,0
20.28471800034482,None,0
20.273461138339403,None,0
20.273945877012874,None,0
20.2532499540931,None,0
20.25037031789918,None,0
20.24184223084531,None,0
20.225598412568356,None,0
20.224532156453936,None,0
20.209843782357826,None,0
20.199926865496284,None,0
20.198371613480486,None,0
20.1879227020333,None,0
20.186113229661593,None,0
20.180805871718164,None,0
20.172585743500235,None,0
20.17117686083965,None,0
20.163314802717856,None,0
20.158243911398827,None,0
20.154684881304025,None,0
20.147197776147824,None,0
20.143295694852135,None,0
20.13777408401838,None,0
20.132642721687716,None,0
20.12449328428334,None,0
20.11017411619093,None,0
20.097933798377433,None,0
20.08489468519246,None,0
20.075850320224788,None,0
20.071235705873075,None,0
20.06538877677823,None,0
20.06079823794825,None,0
20.051607969218846,None,0
20.05263188729097,None,0
20.073561788108528,None,0
20.09334300716586,None,0
20.11132874425078,None,0
20.13016439592947,None,0
20.149139123869997,None,0
20.169183059393692,None,0
20.184729813056936,None,0
20.207930996705123,None,0
20.224860205369133,None,0
20.236921219689794,None,0
20.28733655955994,None,0
20.325727393058614,None,0
20.30887070790696,None,0
20.297395708712465,None,0
20.29533326970504,None,0
20.28201241942574,None,0
20.275462462363418,None,0
20.267777897449612,None,0
20.25795959755827,None,0
20.25031332248202,None,0
20.241927870359135,None,0
20.23457949201681,None,0
20.221003017222486,None,0
20.227199912271757,None,0
20.265484819707744,None,0
20.298690986361862,None,0
20.32782513011836,None,0
20.362808930919304,None,0
20.394042228168875,None,0
20.426477341835366,None,0
20.45793504891559,None,0
20.49327635042053,None,0
20.521519147971176,None,0
20.516687180885064,None,0
20.506398063409772,None,0
20.506529691147474,None,0
20.498773578070097,None,0
